SerialSeq,Serial,Surname,FirstName,MiddleInitMostly,Suffix,RankRole,Unit2011,UnitDesc,UnitMap,Unit2014,Unit2016,Unit2019,Name,Unit2020,MiddleName
6382,6382,Montaron,Gilles,V,,Police Officer,,North Pct,2Nd W - Union,,B122U,,,,
6382,6382,Montaron,Gilles,V,,Police Officer,,North Pct,2Nd W - Union,,,B122U,,,
6382,6382,Montaron,Gilles,V,,Police Officer,,North Pct,2Nd W - John,B122J,,,,,
6382,6382,Montaron,Gilles,V,,Police Officer,B122N,North Pct 2Nd W, Nora,,,,,,
6382,6382,Montaron,Gilles,V,,Police Officer,,North Pct 2Nd W - Union,,,,,"Montaron, Gilles V",B122U,V
6383,6383,Peth,Bob,D,,Police Officer,,Human Resources - Dept Unavail P,,C320X,,,,,
6383,6383,Peth,Bob,D,,Police Officer,B051P,Community Outreach, Special Pre,,,,,,
6387,6387,Verhoff,Jason,L,,Police Lieutenant,,Training Administration Unit,,,,C125,,,
6387,6387,Verhoff,Jason,L,,Police Lieutenant,,Cop - Special Assignment,,,A000S,,,,
6387,6387,Verhoff,Jason,L,,Police Sergeant Detective,,Dv Squad C - Elder Abuse & Fraud,,B721C,,,,,
6387,6387,Verhoff,Jason,L,,Police Sergeant Detective,A110A,Internal Investigations, Squad A,,,,,,
6387,6387,Verhoff,Jason,L,,Police Lieutenant,,Training Administration Unit,,,,,"Verhoff, Jason L",C125,L
6388,6388,Hairston,Christopher,M,,Police Officer,,Hr - Department Unavailable Person,,,,A810X,,,
6388,6388,Hairston,Christopher,M,,Police Officer,,Canine Squad,,,B623C,,,,
6388,6388,Hairston,Christopher,M,,Police Officer,,Canine Squad,,C623C,,,,,
6388,6388,Hairston,Christopher,M,,Police Officer,B623C,Canine Unit,,,,,,,
6389,6389,Ortiz,Marcos,Jr,,Police Officer Detective,,Icac - Internet Crimes Against Child,,,,B781I,,,
6389,6389,Ortiz,Marcos,J,,r Police Officer Detective,,Icac Investigations,,,B741A,,,,
6389,6389,Ortiz,Marcos,J,,r Police Officer Detective,,Icac Investigations,,B741A,,,,,
6389,6389,Ortiz,Marcos,Jr,,     Police Officer Detective,B731Y,,,,,,,,
6389,6389,Ortiz,Marcos,J,,Acting Police Officer Detective,,Icac - Internet Crimes Against Chi~,,,,,"Ortiz, Marcos Jr",B781I,Jr
6392,6392,Ovens,Thomas,Fitz,,Police Lieutenant,,Hr - Department Unavailable Person,,,,A810X,,,
6392,6392,Ovens,Thomas,F,,itz Police Sergeant,,Training - Advanced - Squad A,,,C121A,,,,
6392,6392,Ovens,Thomas,F,,itz Police Sergeant,,Advanced Training - Squad A,,A561A,,,,,
6392,6392,Ovens,Thomas,Fitz,,Police Sergeant,C361A,,,,,,,,
6392,6392,Ovens,Thomas,F,,Police Lieutenant,,Force Investigations - Administrat~,,,,,"Ovens, Thomas Fitz",C170Y,Fitz
6393,6393,Rodgers,James,B,,Police Officer Detective,,Robbery Squad B,,,,B712S,,,
6393,6393,Rodgers,James,B,,Police Officer Detective,,Robbery Squad,,,B712R,,,,
6393,6393,Rodgers,James,B,,Police Officer Detective,,Human Resources - Dept Unavail P,,C320X,,,,,
6393,6393,Rodgers,James,B,,Police Officer,B712R,Robbery Squad,,,,,,,
6393,6393,Rodgers,James,B,,Police Officer Detective,,Robbery Squad B,,,,,"Rodgers, James B",B712S,B
6394,6394,Guyer,William,Hadley,Ii,Police Officer Detective,,Vice - General Investigations Squad,,,,B781A,,,
6394,6394,Guyer,William,H,,adley_Ii Police Officer D,,Cci - Vice General Investigations Sq,,,B751A,,,,
6394,6394,Guyer,William,H,,adley_Ii Police Officer D,,Vice General Investigations Squad,,B751A,,,,,
6394,6394,Guyer,William,Hadley,li,Police Officer Detective,B751A,Vice General Investigations Squad,,,,,,,
6394,6394,Guyer,William Hadley,I,,Police Officer Detective,,Vice - General Investigations Squa~,,,,,"Guyer, William Hadley Ii",B781A,Ii
6396,6396,Doucett,David,M,,Police Officer Detective,,Drug Court Liaison,,,,B732C,,,
6396,6396,Doucett,David,M,,Police Officer Detective,,Drug Court Liaison,,,B732C,,,,
6396,6396,Doucett,David,M,,Police Officer Detective,,Drug Court Liaison,,B732C,,,,,
6396,6396,Doucett,David,M,,Police Officer Detective,B732C,Drug Court Liaison,,,,,,,
6396,6396,Doucett,David,M,,Police Officer Detective,,Drug Court Liaison,,,,,"Doucett, David M",B732C,M
6398,6398,Anderson,Edward,A,,Police Officer,,Training - Advanced - Squad B,,,,C121B,,,
6398,6398,Anderson,Edward,A,,Police Officer,,Training - Firearms Squad A,,,C121R,,,,
6398,6398,Anderson,Edward,A,,Police Officer,,Advanced Training - Squad B,,A561B,,,,,
6398,6398,Anderson,Edward,A,,Police Officer,C361A,Advanced Training, A,,,,,,
6398,6398,Anderson,Edward,A,,Police Officer,,Training - Advanced - Squad B,,,,,"Anderson, Edward A",C121B,A
6399,6399,Garner,James,R,,Police Officer Detective,,Executive Protection Detail,,,,A312S,,,
6399,6399,Garner,James,R,,Police Officer Detective,,Cop - Special Assignment,,,A000S,,,,
6399,6399,Garner,James,R,,Acting Police Sergeant,,West Pct,2Nd W - Special Beats,B112S,,,,,
6399,6399,Garner,James,R,,Police Officer,B112C,West Pct 2Nd W, Mary Beats,,,,,,
6399,6399,Garner,James,R,,Police Officer Detective,,Executive Protection Detail,,,,,"Garner, James R",A312S,R
6400,6400,Rivera,Martin,,,Police Lieutenant,,Community Outreach Unit,,,,A311,,,
6400,6400,Rivera,Martin,P,,olice Lieutenant,,Crisis Intervention And Response U,,,B105,,,,
6400,6400,Rivera,Martin,P,,olice Lieutenant,,North Pct,3Rd W,B123,,,,,
6400,6400,Rivera,Martin,,,Police Sergeant,B242C,East Pct 2Nd W, Charlie,,,,,,
6400,6400,Rivera,Martin,,,Police Lieutenant,,Community Outreach Unit,,,,,"Rivera, Martin",A311,
6401,6401,Shank,Gabriel,B,,Police Sergeant,,Force Review Squad,,,,C181A,,,
6401,6401,Shank,Gabriel,B,,Police Sergeant,,Force Review Squad,,,C181A,,,,
6401,6401,Shank,Gabriel,B,,Police Sergeant,,East Pct,1St W - George,B241G,,,,,
6401,6401,Shank,Gabriel,B,,Police Officer,B123B,North Pct 3Rd W, Boy,,,,,,
6401,6401,Shank,Gabriel,B,,Police Sergeant,,Force Review Squad,,,,,"Shank, Gabriel B",C181A,B
6403,6403,Mcauliffe,Richard,A,,Police Officer,,North Pct,2Nd W - Lincoln,,B122L,,,,
6403,6403,Mcauliffe,Richard,A,,Police Officer,,North Pct,2Nd W - Lincoln,,,B122L,,,
6403,6403,Mcauliffe,Richard,A,,Police Officer,,North Pct,2Nd W - Lincoln,B122L,,,,,
6403,6403,Mcauliffe,Richard,A,,Police Officer,B122L,North Pct 2Nd W, Lincoln,,,,,,
6403,6403,Mcauliffe,Richard,A,,Police Officer,,North Pct 2Nd W - Lincoln,,,,,"Mcauliffe, Richard A",B122L,A
6404,6404,White,David,D,,Police Officer,,North Pct,2Nd W - Union,,B122U,,,,
6404,6404,White,David,D,,Police Officer,,North Pct,2Nd W - Nora,,,B122N,,,
6404,6404,White,David,D,,Police Officer,,North Pct,2Nd W - T/Relief Squad,B122T,,,,,
6404,6404,White,David,D,,Police Officer,8122U,North Pct 2Nd W, Union,,,,,,
6404,6404,White,David,D,,Police Officer,,North Pct 2Nd W - Nora,,,,,"White, David D",B122N,D
6406,6406,Nguyen,Van,E,,Identification Technician,,Ten Print - Swing Shift,,,B764B,,,,
6406,6406,Nguyen,Van,E,,Identification Technician,,Ten Print - Graveyard Shift,,B764C,,,,,
6406,6406,Nguyen,Van,E,,Identification Technician,B764B,Ten Print, Swing Shift,,,,,,
6407,6407,Morrison,Philip,N,,Police Officer,,Apr - Security Detail,,,,C111S,,,
6407,6407,Morrison,Philip,N,,Police Officer Detective,,Apr - Audit Detail,,,C111A,,,,
6407,6407,Morrison,Philip,N,,Police Officer Detective,,Audit Detail,,A511A,,,,,
6407,6407,Morrison,Philip,N,,Police Officer,6252W,Southwest Pet 2Nd W, William,,,,,,
6407,6407,Morrison,Philip,N,,Police Officer,,Apr - Security Detail,,,,,"Morrison, Philip N",C111S,N
6412,6412,Gonzalez,Michael,D,,Police Officer,,North Pct Ops - Act Day,,,B129A,,,,
6412,6412,Gonzalez,Michael,D,,Police Officer,,Traf - Motorcycle Unit - T,3 Squad,,,B632C,,,
6412,6412,Gonzalez,Michael,D,,Police Officer,,North Pct,2Nd W - T/Relief Squad,B122T,,,,,
6412,6412,Gonzalez,Michael,D,,Police Officer,B122U,North Pet 2Nd W, Union,,,,,,
6412,6412,Gonzalez,Michael,D,,Police Officer,,Traf - Motorcycle Unit - T3 Squad,,,,,"Gonzalez, Michael D",B632C,D
6413,6413,Hagerty,Edward,R,,Police Officer,,Gang Squad B,,,,B712H,,,
6413,6413,Hagerty,Edward,R,,Police Officer,,Gang Squad B,,,B712H,,,,
6413,6413,Hagerty,Edward,R,,Police Officer,,Gang Squad B,,B712H,,,,,
6413,6413,Hagerty,Edward,R,,Police Officer,B129B,North Pct Ops, Act Night,,,,,,
6413,6413,Hagerty,Edward,R,,Police Officer,,Gang Squad B,,,,,"Hagerty, Edward R",B712H,R
6414,6414,Inouye,Marcus,D,,Police Officer,,North Pct,3Rd W - Nora,,B123N,,,,
6414,6414,Inouye,Marcus,D,,Police Officer,,North Pct,3Rd W - Nora,,,B123N,,,
6414,6414,Inouye,Marcus,D,,Police Officer,,North Pct,3Rd W - Nora,B123N,,,,,
6414,6414,Inouye,Marcus,D,,Police Officer,B123N,North Pct 3Rd W, Nora,,,,,,
6414,6414,Inouye,Marcus,D,,Police Officer,,North Pct 3Rd W - Nora,,,,,"Inouye, Marcus D",B123N,D
6417,6417,Jones,Kevin,C,,Police Officer,,West Pct Ops - Act Night,,,B119B,,,,
6417,6417,Jones,Kevin,C,,Acting Police Sergeant,,South Pct,3Rd W - Robert,,,B233R,,,
6417,6417,Jones,Kevin,C,,Police Officer,,West Pct Ops - Act Night,,B119B,,,,,
6417,6417,Jones,Kevin,C,,Police Officer,B113D,West Pct 3Rd W, David,,,,,,
6417,6417,Jones,Kevin,C,,Police Sergeant,,South Pct 3Rd W - Robert,,,,,"Jones, Kevin C",B233R,C
6418,6418,Bruce,Walter,R,,Acting Police Sergeant,,North Pct,1St W - Nora (John),,,B121N,,,
6418,6418,Bruce,Walter,R,,Police Officer,,North Pct,1St W - Nora (John),,B121N,,,,
6418,6418,Bruce,Walter,R,,Police Officer,,North Pct,1St W - Nora,B121N,,,,,
6418,6418,Bruce,Walter,R,,Police Officer,B121N,North Pct 1St VV, Nora,,,,,,
6418,6418,Bruce,Walter,R,,Police Sergeant,,North Pct 1St W - B/N Relief (John~,,,,,"Bruce, Walter R",B121V,R
6419,6419,Samson,Thomas,E li,,Police Officer,6129X,North Pct Ops, Unavail Personnel,,,,,,
6421,6421,Samson,Jennifer,P,,olice Officer Detective,,Dv Squad A - Investigations,,,B721A,,,,
6421,6421,Samson,Jennifer,,,Police Sergeant,,North Pct,3Rd W - John Relief,,,B123W,,,
6421,6421,Samson,Jennifer,P,,olice Officer Detective,,Dv Squad A - Investigations,,B721A,,,,,
6421,6421,Samson,Jennifer,,,Police Officer Detective,6721A,Dv Squad A, Investigations,,,,,,
6421,6421,Samson,Jennifer,,,Police Sergeant,,North Pct 3Rd W - John Relief,,,,,"Samson, Jennifer",B123W,
6422,6422,Alton,Adrienne,M,,Parking Enfor Officer,,Parking Enforcement - P,1 Squad,,B637A,,,,
6422,6422,Alton,Adrienne,M,,Parking Enfor Officer,,Parking Enforcement - P,1 Squad,,,B637A,,,
6422,6422,Alton,Adrienne,M,,Parking Enfor Officer,,Parking Enforcement - P,2 Squad,C637B,,,,,
6422,6422,Alton,Adrienne,M,,Parking Enfor Officer,B641D,Parking Enforcement, P4 Squad,,,,,,
6422,6422,Alton,Adrienne,M,,Parking Enfor Officer,,Parking Enforcement - P1 Squad,,,,,"Alton, Adrienne M",B637A,M
6424,6424,Boas,Renee,J,,Parking Enfor Officer,,Parking Enforcement - P,11 Squad,,B637K,,,,
6424,6424,Boas,Renee,J,,Parking Enfor Officer,,Parking Enforcement - P,11 Squad,,,B637K,,,
6424,6424,Boas,Renee,J,,Parking Enfor Officer,,Parking Enforcement - P,11 Squad,C637K,,,,,
6424,6424,Boas,Renee,J,,Parking Enfor Officer,B640Y,Parking Enforcement Section, Adr,,,,,,
6424,6424,Boas,Renee,J,,Parking Enfor Officer,,Parking Enforcement - P11 Squad,,,,,"Boas, Renee J",B637K,J
6425,6425,Lock,Lynette,K,,Admin Specialist Iii,,Narc - General Investigations Unit -,,,,B732Y,,,
6425,6425,Lock,Lynette,K,,Admin Specialist Ii,,Narc - General Investigations Unit -,,,B732Y,,,,
6425,6425,Lock,Lynette,K,,Admin Specialist Ii,,General Investigations Unit - Admini,,B732Y,,,,,
6425,6425,Lock,Lynette,K,,Admin Specialist li,B732Y,General Investigations Unit, Admii,,,,,,
6425,6425,Lock,Lynette,K,,Admin Specialist Iii,,Narc - General Investigations Unit~,,,,,"Lock, Lynette K",B732Y,K
6428,6428,Rogers,Shauna,R,,"Police Data Technician, Sr",,Data Center - Graveyard Shift,,,,C521C,,,
6428,6428,Rogers,Shauna,R,,"Police Data Technician, Sr",,Data Center - Day Shift,,,C521A,,,,
6428,6428,Rogers,Shauna,R,,Police Data Technician,,Data Center - Day Shift,,C521A,,,,,
6428,6428,Rogers,Shauna,R,,Police Data Technician,C521B,Data Center, Swing Shift,,,,,,
6428,6428,Rogers,Shauna,R,,Police Data Technician,,Data Center - Graveyard Shift,,,,,"Rogers, Shauna R",C521C,R
6434,6434,Mcmurray,Jamie,R,,Communications Dispatcher Superv,,Comm -,1St W,,C312A,,,,
6434,6434,Mcmurray,Jamie,R,,Communications Dispatcher Superv,,Comm -,1St W (E) - Cc,,,C314E,,,
6434,6434,Mcmurray,Jamie,R,,"Police Comm, Chief Dispatcher",,Comm - Training,,C312T,,,,,
6434,6434,Mcmurray,Jamie,R,,"Police Comm, Dispatcher lii",C312T,Comm Training,,,,,,,
6434,6434,Mcmurray,Jamie,R,,Communications Dispatcher Supervisor,,Comm - 2Nd W (E) - Cc,,,,,"Mcmurray, Jamie R",C314K,R
6437,6437,Chan,Tammy,M,,"Police Data Technician, Sr",,Data Center - Day Shift,,,,C521A,,,
6437,6437,Chan,Tammy,M,,"Police Data Technician, Sr",,Data Center - Day Shift,,,C521A,,,,
6437,6437,Chan,Tammy,M,,"Police Data Technician, Sr",,Data Center - Day Shift,,C521A,,,,,
6437,6437,Chan,Tammy,M,,"Police Data Technician, Sr",C621C,Data Center, Graveyard Shift,,,,,,
6437,6437,Chan,Tammy,M,,"Police Data Technician, Sr",,Data Center - Day Shift,,,,,"Chan, Tammy M",C521A,M
6438,6438,Tonkin,Shawn,M,,"Planning & Development Specialist,",,Grants & Contracts Squad,,,C504A,,,,
6438,6438,Tonkin,Shawn,M,,"Planning & Development Specialist,",,Grants & Contracts Squad,,C504A,,,,,
6438,6438,Tonkin,Shawn,M,,"Planning & Development Specialist, C504A",,Grants & Contracts,,,,,,,
6439,6439,Lachman,Robinson,Patton,,Equipment & Facilities Coordinator,,Quartermaster Squad,,,,C502A,,,
6439,6439,Lachman,Robinson,P,,atton Equipment & Facilities Coordinator,,Quartermaster Squad,,,C502A,,,,
6439,6439,Lachman,Robinson,P,,atton Equipment & Facilities Coordinator,,Quartermaster Squad,,C502A,,,,,
6439,6439,Lachman,Robinson,Patton,,"Warehouser, Sr",C502A,Quartermaster,,,,,,,
6439,6439,Lachman,Robinson,P,,Equipment & Facilities Coordinator,,Quartermaster Squad,,,,,"Lachman, Robinson Patton",C502A,Patton
6440,6440,Wong,Sue,Y,,amaguchi Admin Specialist Ii,,Homicide & Assault Unit - Administ,,B711Y,,,,,
6440,6440,Wong,Sue,Yamaguchi,,Admin Staff Assistant,B000Y,,,,,,,,
6445,6445,Webster,Richard,V,,ictim Advocate,,Special Crimes Advocates,,B722V,,,,,
6445,6445,Webster,Richard,,,Victim Advocate,B722V,Special Crimes Advocates,,,,,,,
6448,6448,Charleville,Patricia,L,,Police Comm Dispatcher I,,Comm -,3Rd W,,C312C,,,,
6448,6448,Charleville,Patricia,L,,Police Comm Dispatcher I,,Comm -,1St W (E) - Cc,,,C314E,,,
6448,6448,Charleville,Patricia,L,,Police Comm Dispatcher I,,Comm -,1St W,C312A,,,,,
6448,6448,Charleville,Patricia,L,,Police Comm Dispatcher,C312A,Comm 1St W,,,,,,,
6448,6448,Charleville,Patricia,L,,Police Comm Dispatcher I,,Comm - 1St W (F) - Cc,,,,,"Charleville, Patricia L",C314F,L
6449,6449,Johnson,Marlene,E,,"Police Data Technician, Supvsr",,Data Center - Swing Shift,,,C521B,,,,
6449,6449,Johnson,Marlene,E,,"Police Data Technician, Supvsr",,Data Center - Swing Shift,,C521B,,,,,
6449,6449,Johnson,Marlene,Elna Hop,,"Police Data Technician, Supvsr",C521B,Data Center, Swing Shift,,,,,,
6450,6450,Dueball,Daniel,M,,Admin Staff Assistant,,Chief Strategy Officer - Administrati,,,,A700Y,,,
6450,6450,Dueball,Daniel,M,,Admin Staff Assistant,,Cop - Chief Strategic Advisor,,,A007,,,,
6450,6450,Dueball,Daniel,M,,Admin Staff Assistant,,Operations Bureau - Administration,,B100Y,,,,,
6450,6450,Dueball,Daniel,M,,Admin Staff Assistant,C300Y,Field Support Bureau, Administrat,,,,,,
6450,6450,Dueball,Daniel,M,,Admin Staff Assistant,,Chief Strategy Officer - Administr~,,,,,"Dueball, Daniel M",A700Y,M
6451,6451,Sherrell,Judith,W,,Identification Data Specialist,,Afis Admin Unit - Graveyard Shift,,B763C,,,,,
6451,6451,Sherrell,Judith,W,,Identification Data Specialist,B763C,Afis Admin Unit, Graveyard Shift,,,,,,
6452,6452,Sheehan,Patricia,A,,Identification Technician,,Ten Print - Swing Shift,,,B764B,,,,
6452,6452,Sheehan,Patricia,A,,Identification Technician,,Ten Print - Swing Shift,,B764B,,,,,
6452,6452,Sheehan,Patricia,A,,Identification Technician,B764B,Ten Print, Swing Shift,,,,,,
6454,6454,Wesson,Paula,,,Admin Specialist Iii,,Homicide & Assault Unit - Administ,,,,B711Y,,,
6454,6454,Wesson,Paula,A,,dmin Specialist Iii,,Homicide & Assault Unit - Administ,,,B711Y,,,,
6454,6454,Wesson-Rossiter,Paula,A,,dmin Specialist I,,Homicide & Assault Unit - Administ,,B711Y,,,,,
6454,6454,Wesson-Rossiter,Paula,,,Admin Specialist I,B711Y,Homicide & Assault Unit, Adminis1,,,,,,
6454,6454,Wesson,Paula,,,Admin Specialist Iii,,Homicide & Assault Unit - Administ~,,,,,"Wesson, Paula",B711Y,
6455,6455,Looney,Larry,W,,Info Tech Pro C,,Its - Ops - Desktops Squad (Sit),,,,C032A,,,
6455,6455,Looney,Larry,W,,Info Tech Pro C,,Its - Desktop Ops Squad,,,C032A,,,,
6455,6455,Looney,Larry,W,,Info Tech Pro C,,Its - Desktop Ops Squad,,C332A,,,,,
6455,6455,Looney,Larry,W,,Info Tech Systems Analyst,C332A,Its, Desktop Ops Squad,,,,,,
6456,6456,Cooper,Michelle,M,,"Police Comm, Chief Dispatcher",,Comm - Training,,,C312T,,,,
6456,6456,Cooper,Michelle,M,,Communications Dispatcher Superv,,Comm -,2Nd W (B) - Ca,,,C314H,,,
6456,6456,Cooper,Michelle,M,,"Police Comm, Dispatcher Iii",,Comm -,2Nd W,C312B,,,,,
6456,6456,Cooper,Michelle,M,,"Police Comm, Dispatcher li",3120,Comm, 3Rd W,,,,,,
6456,6456,Cooper,Michelle,M,,Communications Dispatcher Supervisor,,Comm - Analysts,,,,,"Cooper, Michelle M",C311A,M
6457,6457,George,Janis,L,,"Police Comm, Dispatcher Iii",,Comm -,2Nd W,,C312B,,,,
6457,6457,George,Janis,L,,Communications Dispatcher Superv,,Comm -,1St W (A) - Ca,,,C314A,,,
6457,6457,George,Janis,L,,"Police Comm, Dispatcher Iii",,Comm -,3Rd W,C312C,,,,,
6457,6457,George,Janis,L,,"Police Comm, Dispatcher Iii",C312C,Comm, 3Rd W,,,,,,
6457,6457,George,Janis,L,,Communications Dispatcher Supervisor,,Comm - 3Rd W (B) - Ca,,,,,"George, Janis L",C314N,L
6460,6460,Belshay,Robert,A,,Police Officer,,Intell - Special Investigations And A,,,,B771S,,,
6460,6460,Belshay,Robert,A,,Police Officer,,Intell - Gang Intelligence Detail,,,B771C,,,,
6460,6460,Belshay,Robert,A,,Police Officer,,Intell - Gang Intelligence Detail,,C751C,,,,,
6460,6460,Belshay,Robert,A,,Police Officer,B601C,Gang Intelligence,,,,,,,
6460,6460,Belshay,Robert,A,,Police Officer,,Intell - Gang Intelligence Detail,,,,,"Belshay, Robert A",B713C,A
6461,6461,Jones,Vicki,L,,ynn Police Data Technician,,Data Center - Day Shift,,,C521A,,,,
6461,6461,Jones,Vicki,L,,ynn Police Data Technician,,Data Center - Day Shift,,C521A,,,,,
6461,6461,Jones,Vicki,Lynn,,Police Data Technician,C521C,Data Center, Graveyard Shift,,,,,,
6462,6462,Remillard,Scott,A,,Info Tech Pro B,,Its - Desktop Special Assignment,,,C032C,,,,
6462,6462,Remillard,Scott,A,,Info Tech Pro B,,Its -,911 Technical Support - Squad,,,C035A,,,
6462,6462,Remillard,Scott,A,,Info Tech Pro B,,Comm - It Support,,C310B,,,,,
6462,6462,Remillard,Scott,A,,Info Tech Pro B,C332A,Its, Desktop Ops Squad,,,,,,
6466,6466,Hills,Bruce,A,,Manager Ii,,Its - Desktop Unit,,C332,,,,,
6466,6466,Hills,Bruce,A,,Manager li,C332,Its, Desktop Unit,,,,,,
6468,6468,Mcdonald,Terrence,J,,Strategic Advisor Ii,,Emergency Management - Coordina,,,,A210A,,,
6468,6468,Mcdonald,Terrence,J,,Strategic Advisor Ii,,Emergency Management - Coordina,,,A210A,,,,
6468,6468,Mcdonald,Terrence,J,,Info Tech Pro B,,Emergency Management - Coordina,,A210A,,,,,
6468,6468,Mcdonald,Terrence,J,,If Tech Pro B,A200A,Emergency Management Unit,,,,,,,
6468,6468,Mcdonald,Terrence,J,,Strategic Advisor Ii,,Emergency Management - Coordinator~,,,,,"Mcdonald, Terrence J",A210A,J
6469,6469,Farr,Randy,,,"Equipment & Facilities Coordinator,",,North Pct Ops - Stationmaster,,,,B129S,,,
6469,6469,Farr,Randy,E,,quipment & Facilities Coordinator,,North Pct Ops - Stationmaster,,,B129S,,,,
6469,6469,Farr,Randy,E,,quipment & Facilities Coordinator,,North Pct Ops - Stationmaster,,B129S,,,,,
6469,6469,Farr,Randy,,,Evidence Warehouser,B762,Evidence Unit.,,,,,,,
6469,6469,Farr,Randy,,,Equipment & Facilities Coordinator,,North Pct Ops - Stationmaster,,,,,"Farr, Randy",B129S,
6471,6471,Williams,Nita,A,,Police Data Technician,,Data Center - Graveyard Shift,,,,C521C,,,
6471,6471,Williams,Nita,A,,Police Data Technician,,Data Center - Graveyard Shift,,,C521C,,,,
6471,6471,Williams,Nita,A,,Police Data Technician,,Data Center - Graveyard Shift,,C521C,,,,,
6471,6471,Williams,Nita,A,,Police Data Technician,C521C,Data Center, Graveyard Shift,,,,,,
6471,6471,Williams,Nita,A,,Police Data Technician,,Data Center - Graveyard Shift,,,,,"Williams, Nita  A",C521C,A
6472,6472,Campbell,Susan,,,Admin Specialist Ii,,Southwest Pct - Administration,,,,B250Y,,,
6472,6472,Campbell,Susan,A,,dmin Specialist Ii,,Southwest Pct - Administration,,,B250Y,,,,
6472,6472,Campbell,Susan,A,,dmin Specialist Ii,,Southwest Pct - Administration,,B250Y,,,,,
6472,6472,Campbell,Susan,,,Admin Specialist li,B250Y,Southwest Pct, Administration,,,,,,
6472,6472,Campbell,Susan,,,Admin Specialist Ii,,Southwest Pct - Administration,,,,,"Campbell, Susan",B250Y,
6474,6474,Lao,Daming,,,Info Tech Pro C,,Its - Ops - Desktops Squad (Sit),,,,C032A,,,
6474,6474,Lao,Daming,I,,nfo Tech Pro C,,Its - Desktop Ops Squad,,,C032A,,,,
6474,6474,Lao,Daming,I,,nfo Tech Pro C,,Its - Desktop Ops Squad,,C332A,,,,,
6474,6474,Lao,Deming,,,Info Tech Systems Analyst,C332A,Its, Desktop Ops Squad,,,,,,
6475,6475,Mensoff,Elsie,J,,Admin Specialist Ii,,West Pct Ops - Administration,,,,B119Y,,,
6475,6475,Mensoff,Elsie,J,,Admin Specialist I,,West Pct Ops - Administration,,,B119Y,,,,
6475,6475,Mensoff,Elsie,J,,Admin Specialist I,,West Pct Ops - Administration,,B119Y,,,,,
6475,6475,Mensoff,Elsie,J,,Admin Specialist I,B110Y,West Pct, Administration,,,,,,
6475,6475,Mensoff,Elsie,J,,Admin Specialist Ii,,West Pct Ops - Administration,,,,,"Mensoff, Elsie J",B119Y,J
6478,6478,Rodriguez,Erin,P,,Police Officer,,Community Outreach - Youth Violen,,,B051B,,,,
6478,6478,Rodriguez,Erin,P,,Police Officer,,South Pct,1St W - Ocean,,,B231O,,,
6478,6478,Rodriguez,Erin,P,,Police Officer,,School Emphasis Officers,,C381S,,,,,
6478,6478,Rodriguez,Erin,P,,Police Officer,13051S,School Emphasis Officers,,,,,,,
6478,6478,Rodriguez,Erin,P,,Police Officer,,South Pct 1St W - Ocean,,,,,"Rodriguez, Erin P",B231O,P
6481,6481,Chou,Danny,,,Info Tech Pro B,,Its - Applications - Squad B,,,,C031B,,,
6481,6481,Chou,Danny,I,,nfo Tech Pro B,,Its - Applications - Squad B,,,C031B,,,,
6481,6481,Chou,Danny,I,,nfo Tech Pro B,,Its - Applications - Squad B,,C331B,,,,,
6481,6481,Chou,Danny,,,Info Tech Systems Analyst,C331A,Its, Applications,,,,,,
6483,6483,Bautista,Elaine,R,,Info Tech Pro B,,Its - Desktop Ops Squad,,C332A,,,,,
6483,6483,Bautista,Elaine,R,,Info Tech Pro B,C332A,Its, Desktop Ops Squad,,,,,,
6486,6486,Friend Gray,Sheila,R,,Manager I,,Legal - Public Disclosure Team,,,,A611B,,,
6486,6486,Friend Gray,Sheila,R,,Manager I,,Public Disclosure Unit,,,C516,,,,
6486,6486,Friend Gray,Sheila,R,,Manager I,,Public Disclosure Unit,,C516,,,,,
